Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,485,1,260,276.40252247952003,15.090704895555973,658.9998109266162,104.91134020618557,1.6155248114447942,0.0033309789926696787,260,270,290,300,320,340,500,560,660,660,660
,Aggregated,485,1,260,276.40252247952003,15.090704895555973,658.9998109266162,104.91134020618557,1.6155248114447942,0.0033309789926696787,260,270,290,300,320,340,500,560,660,660,660
