Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,829,0,320,408.2874435284349,226.81993688456714,1148.0730050243437,104.86248492159228,2.7591157773046957,0.0,320,420,490,530,650,790,930,1100,1100,1100,1100
,Aggregated,829,0,320,408.2874435284349,226.81993688456714,1148.0730050243437,104.86248492159228,2.7591157773046957,0.0,320,420,490,530,650,790,930,1100,1100,1100,1100
