Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,2104,0,400,1369.9774622384675,197.000962914899,15702.868550084531,104.94106463878327,7.058384450475037,0.0,400,570,720,880,6900,7200,7900,14000,15000,16000,16000
,Aggregated,2104,0,400,1369.9774622384675,197.000962914899,15702.868550084531,104.94106463878327,7.058384450475037,0.0,400,570,720,880,6900,7200,7900,14000,15000,16000,16000
