Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,1283,0,340,511.6118535276761,193.63541691564023,2277.0195649936795,104.97817614964926,3.0529132885597545,0.0,340,570,700,790,1000,1200,1500,1700,2200,2300,2300
,Aggregated,1283,0,340,511.6118535276761,193.63541691564023,2277.0195649936795,104.97817614964926,3.0529132885597545,0.0,340,570,700,790,1000,1200,1500,1700,2200,2300,2300
