Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,583,1,280,1000.8637181688483,42.32876608148217,7807.256706058979,104.86106346483704,1.981104532282537,0.0033981209816167017,280,290,330,370,3600,7200,7400,7500,7800,7800,7800
,Aggregated,583,1,280,1000.8637181688483,42.32876608148217,7807.256706058979,104.86106346483704,1.981104532282537,0.0033981209816167017,280,290,330,370,3600,7200,7400,7500,7800,7800,7800
