Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,2307,1,410,1155.4758560078362,9.379877941682935,57706.902200123295,104.96879063719116,7.673952690935605,0.0033263774126292174,410,570,670,790,2200,7300,7800,8500,57000,58000,58000
,Aggregated,2307,1,410,1155.4758560078362,9.379877941682935,57706.902200123295,104.96879063719116,7.673952690935605,0.0033263774126292174,410,570,670,790,2200,7300,7800,8500,57000,58000,58000
