Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,2060,0,510,647.9269562254082,195.47815201804042,6972.746687941253,105.14660194174758,6.854537585715315,0.0,510,700,900,1000,1300,1500,1800,2100,7000,7000,7000
,Aggregated,2060,0,510,647.9269562254082,195.47815201804042,6972.746687941253,105.14660194174758,6.854537585715315,0.0,510,700,900,1000,1300,1500,1800,2100,7000,7000,7000
