Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,1568,0,400,1454.734638857338,203.8597681093961,18842.150088166818,105.00382653061224,3.791653612634717,0.0,400,650,930,1100,4600,7800,9700,15000,19000,19000,19000
,Aggregated,1568,0,400,1454.734638857338,203.8597681093961,18842.150088166818,105.00382653061224,3.791653612634717,0.0,400,650,930,1100,4600,7800,9700,15000,19000,19000,19000
