Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,628,0,340,554.6495402476507,213.29902089200914,2265.3230209834874,105.0859872611465,1.4934406824428867,0.0,340,610,740,850,1200,1400,1500,1600,2300,2300,2300
,Aggregated,628,0,340,554.6495402476507,213.29902089200914,2265.3230209834874,105.0859872611465,1.4934406824428867,0.0,340,610,740,850,1200,1400,1500,1600,2300,2300,2300
