Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,1573,2,550,1133.5942765540346,60.87108515202999,14704.959298018366,105.22059758423394,5.233543419259791,0.006654219223470809,550,780,1000,1200,2000,4800,7900,8500,15000,15000,15000
,Aggregated,1573,2,550,1133.5942765540346,60.87108515202999,14704.959298018366,105.22059758423394,5.233543419259791,0.006654219223470809,550,780,1000,1200,2000,4800,7900,8500,15000,15000,15000
