Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,1264,0,310,538.6014564292169,196.68968999758363,3157.430725870654,105.04272151898734,3.007800389758172,0.0,310,550,700,840,1200,1400,1700,1800,2700,3200,3200
,Aggregated,1264,0,310,538.6014564292169,196.68968999758363,3157.430725870654,105.04272151898734,3.007800389758172,0.0,310,550,700,840,1200,1400,1700,1800,2700,3200,3200
