Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,1267,0,350,537.4784710669659,196.75106881186366,2281.333818100393,105.02525651144435,3.01189413297221,0.0,350,580,720,830,1100,1400,1600,1800,2200,2300,2300
,Aggregated,1267,0,350,537.4784710669659,196.75106881186366,2281.333818100393,105.02525651144435,3.01189413297221,0.0,350,580,720,830,1100,1400,1600,1800,2200,2300,2300
