Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,692,0,530,709.8203234346261,269.66362493112683,2738.885570084676,105.13872832369943,2.3130950348993387,0.0,530,770,950,1100,1500,1700,1900,2200,2700,2700,2700
,Aggregated,692,0,530,709.8203234346261,269.66362493112683,2738.885570084676,105.13872832369943,2.3130950348993387,0.0,530,770,950,1100,1500,1700,1900,2200,2700,2700,2700
