Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,188,0,600,601.1497219962544,435.3998841252178,797.6275810506195,104.77659574468085,0.6268302090722934,0.0,600,640,650,660,670,710,750,760,800,800,800
,Aggregated,188,0,600,601.1497219962544,435.3998841252178,797.6275810506195,104.77659574468085,0.6268302090722934,0.0,600,640,650,660,670,710,750,760,800,800,800
