Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,1737,0,560,956.0341687559884,215.44499811716378,9724.53239490278,105.146804835924,5.780429337357123,0.0,560,800,980,1100,1500,3900,7600,8000,9300,9700,9700
,Aggregated,1737,0,560,956.0341687559884,215.44499811716378,9724.53239490278,105.146804835924,5.780429337357123,0.0,560,800,980,1100,1500,3900,7600,8000,9300,9700,9700
