Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,3525,1,600,690.2383735247538,18.72881897725165,3045.2282649930567,105.15659574468086,7.350971059277822,0.0020853818607880345,600,780,920,1000,1300,1500,1700,2000,2400,3000,3000
,Aggregated,3525,1,600,690.2383735247538,18.72881897725165,3045.2282649930567,105.15659574468086,7.350971059277822,0.0020853818607880345,600,780,920,1000,1300,1500,1700,2000,2400,3000,3000
