Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,721,2,850,1738.25721828856,110.01717578619719,19642.07892003469,105.57975034674064,3.9384215252036086,0.010924886338983657,850,1400,2100,2800,4500,5600,8700,9300,20000,20000,20000
,Aggregated,721,2,850,1738.25721828856,110.01717578619719,19642.07892003469,105.57975034674064,3.9384215252036086,0.010924886338983657,850,1400,2100,2800,4500,5600,8700,9300,20000,20000,20000
