Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,302,0,320,992.5422436520704,241.05506599880755,19721.041203010827,104.87417218543047,1.0065128218297086,0.0,320,360,420,480,650,8000,8700,9000,20000,20000,20000
,Aggregated,302,0,320,992.5422436520704,241.05506599880755,19721.041203010827,104.87417218543047,1.0065128218297086,0.0,320,360,420,480,650,8000,8700,9000,20000,20000,20000
