Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,2502,0,690,1911.674151607926,239.22601691447198,36844.30481796153,105.26578737010392,5.217463596329506,0.0,690,1000,1400,1900,4500,8600,16000,17000,35000,37000,37000
,Aggregated,2502,0,690,1911.674151607926,239.22601691447198,36844.30481796153,105.26578737010392,5.217463596329506,0.0,690,1000,1400,1900,4500,8600,16000,17000,35000,37000,37000
