epoch_s,name,response_time_ms,success
1776368069.958225,/collect,563.9,1
1776368071.119589,/collect,522.63,1
1776368073.090554,/collect,466.82,1
1776368074.154526,/collect,465.67,1
1776368075.498056,/collect,528.82,1
1776368077.417436,/collect,492.18,1
1776368078.869053,/collect,2093.94,1
1776368081.544847,/collect,2010.87,1
1776368084.729637,/collect,4507.08,1
1776368090.467339,/collect,1683.58,1
1776368093.010168,/collect,2031.89,1
1776368095.968343,/collect,5239.88,1
1776368102.698651,/collect,3742.69,1
1776368107.645551,/collect,1293.83,1
1776368110.288172,/collect,1354.23,1
1776368112.730810,/collect,1193.75,1
1776368115.253112,/collect,1222.52,1
1776368117.193331,/collect,1141.77,1
1776368118.864130,/collect,888.79,1
1776368120.646018,/collect,402.62,1
1776368121.966140,/collect,453.21,1
1776368123.232771,/collect,398.93,1
1776368124.223693,/collect,420.13,1
1776368125.287262,/collect,449.42,1
1776368126.807984,/collect,442.24,1
1776368128.504142,/collect,440.64,1
1776368129.516801,/collect,405.75,1
1776368130.054106,/collect,1957.99,1
1776368130.051463,/collect,2261.41,1
1776368130.056123,/collect,2472.58,1
1776368130.655990,/collect,1964.84,1
1776368130.049346,/collect,3099.48,1
1776368130.052362,/collect,3184.67,1
1776368130.053257,/collect,3293.62,1
1776368132.522600,/collect,1196.22,1
1776368130.047618,/collect,3967.66,1
1776368133.531575,/collect,498.11,1
1776368130.050385,/collect,4179.69,1
1776368130.057092,/collect,4252.16,1
1776368133.711036,/collect,2305.13,1
1776368133.665664,/collect,2357.73,1
1776368134.688528,/collect,1731.89,1
1776368134.129806,/collect,2499.7,1
1776368134.206757,/collect,2516.44,1
1776368134.438850,/collect,2451.03,1
1776368134.731542,/collect,2189.22,1
1776368135.487704,/collect,1571.06,1
1776368134.620709,/collect,2507.18,1
1776368135.529774,/collect,2501.32,1
1776368137.496649,/collect,2130.1,1
1776368137.543794,/collect,2671.54,1
1776368137.615992,/collect,2704.3,1
1776368137.013357,/collect,3511.79,1
1776368137.163460,/collect,3468.07,1
1776368137.732133,/collect,3082.37,1
1776368138.295503,/collect,2533.3,1
1776368137.500443,/collect,3329.15,1
1776368138.335846,/collect,2707.24,1
1776368138.863118,/collect,2243.43,1
1776368140.448856,/collect,1001.28,1
1776368140.825167,/collect,695.75,1
1776368141.518624,/collect,1213.79,1
1776368141.772747,/collect,2467.22,1
1776368142.189157,/collect,2446.27,1
1776368142.335152,/collect,2380.22,1
1776368141.762233,/collect,2966.26,1
1776368142.194686,/collect,2543.39,1
1776368141.718508,/collect,3304.01,1
1776368142.076144,/collect,3517.03,1
1776368141.823447,/collect,4395.06,1
1776368142.550112,/collect,3758.51,1
1776368143.478226,/collect,3345.39,1
1776368144.754627,/collect,2372.51,1
1776368145.513037,/collect,1845.37,1
1776368146.412187,/collect,1118.33,1
1776368145.390854,/collect,2435.57,1
1776368147.043460,/collect,874.94,1
1776368145.470417,/collect,2857.3,1
1776368147.646449,/collect,685.54,1
1776368145.437557,/collect,2895.21,1
1776368148.452815,/collect,483.79,1
1776368148.414821,/collect,1500.88,1
1776368149.219794,/collect,1301.83,1
1776368149.568915,/collect,1545.52,1
1776368149.129144,/collect,1996.19,1
1776368147.541023,/collect,3900.78,1
1776368149.345520,/collect,2184.02,1
1776368150.430859,/collect,1197.63,1
1776368147.600606,/collect,4315.72,1
1776368148.344143,/collect,3592.4,1
1776368151.522464,/collect,619.91,1
1776368152.382746,/collect,1455.01,1
1776368149.563347,/collect,4362.05,1
1776368152.981249,/collect,1642.08,1
1776368152.470561,/collect,2164.83,1
1776368150.272374,/collect,4646.41,1
1776368151.764089,/collect,3169.29,1
1776368152.871559,/collect,2143.99,1
1776368154.654891,/collect,994.81,1
1776368152.305039,/collect,3512.72,1
1776368152.715792,/collect,3520.61,1
1776368152.538138,/collect,3701.78,1
1776368155.357586,/collect,1080.19,1
1776368155.786874,/collect,869.4,1
1776368156.818862,/collect,1172.13,1
1776368157.243715,/collect,1078.01,1
1776368156.337495,/collect,1989.63,1
1776368157.071899,/collect,1471.88,1
1776368157.019809,/collect,2278.3,1
1776368158.837583,/collect,512.33,1
1776368159.553493,/collect,580.76,1
1776368155.565521,/collect,4848.8,1
1776368160.614256,/collect,508.6,1
1776368155.320501,/collect,6211.64,1
1776368159.043336,/collect,2976.54,1
1776368155.645670,/collect,6479.46,1
1776368155.541312,/collect,6671.7,1
1776368161.756881,/collect,555.0,1
1776368157.380056,/collect,11684.35,1
1776368162.548580,/collect,6746.46,1
1776368162.800410,/collect,8272.9,1
1776368159.377444,/collect,15623.15,1
1776368160.484072,/collect,15190.57,1
1776368161.154575,/collect,14631.6,1
1776368162.951108,/collect,13054.04,1
1776368169.933109,/collect,7333.36,1
1776368170.127017,/collect,9287.71,1
1776368176.158907,/collect,5783.37,1
1776368163.618102,/collect,18748.58,1
1776368176.508851,/collect,6484.84,1
1776368180.494983,/collect,4659.62,1
1776368162.045795,/collect,24813.49,1
1776368177.172157,/collect,12905.89,1
1776368171.772797,/collect,19129.26,1
1776368162.621437,/collect,28428.66,1
1776368190.824118,/collect,8445.79,1
1776368200.385777,/collect,1345.6,1
1776368202.250244,/collect,1389.12,1
1776368204.681351,/collect,1363.8,1
1776368207.226524,/collect,1824.78,1
1776368210.299136,/collect,1161.21,1
1776368212.662243,/collect,581.3,1
1776368213.812598,/collect,432.92,1
1776368215.210711,/collect,611.73,1
1776368216.589052,/collect,443.59,1
1776368217.802202,/collect,628.22,1
1776368219.586099,/collect,462.37,1
1776368221.200819,/collect,450.84,1
1776368222.231849,/collect,407.78,1
1776368223.752439,/collect,472.28,1
1776368225.419604,/collect,505.03,1
1776368226.881061,/collect,531.01,1
1776368228.328014,/collect,409.67,1
1776368229.684551,/collect,457.64,1
1776368230.896718,/collect,531.46,1
1776368232.111623,/collect,502.43,1
1776368233.750173,/collect,470.95,1
1776368234.770424,/collect,544.42,1
1776368236.023118,/collect,488.62,1
1776368237.410470,/collect,513.98,1
1776368238.703279,/collect,434.79,1
1776368240.505293,/collect,433.85,1
1776368241.524571,/collect,464.78,1
1776368242.604251,/collect,445.76,1
1776368243.920516,/collect,488.75,1
1776368245.593348,/collect,528.87,1
1776368246.660078,/collect,533.37,1
1776368248.426833,/collect,418.71,1
1776368250.178750,/collect,552.8,1
1776368251.252609,/collect,500.71,1
1776368253.062286,/collect,529.19,1
1776368254.587808,/collect,458.43,1
1776368256.526120,/collect,2250.04,1
1776368259.404372,/collect,1599.61,1
1776368262.258850,/collect,1812.84,1
1776368264.749317,/collect,1517.79,1
1776368267.506335,/collect,1501.16,1
1776368269.654287,/collect,1402.2,1
1776368272.085359,/collect,1288.53,1
1776368273.883018,/collect,1374.08,1
1776368276.144681,/collect,1407.63,1
1776368278.560103,/collect,1294.52,1
1776368281.011240,/collect,1320.13,1
1776368283.794826,/collect,2931.42,1
1776368287.624121,/collect,3017.4,1
1776368291.237637,/collect,3401.77,1
1776368295.947044,/collect,2189.12,1
1776368298.735520,/collect,1518.85,1
1776368301.533571,/collect,5988.54,1
1776368308.421658,/collect,1518.44,1
1776368311.141126,/collect,1608.94,1
1776368313.836658,/collect,1610.71,1
1776368316.716146,/collect,1198.2,1
1776368318.575576,/collect,667.0,1
1776368320.367152,/collect,674.43,1
1776368321.880737,/collect,668.57,1
1776368323.267570,/collect,654.94,1
1776368324.846427,/collect,593.02,1
1776368326.469882,/collect,616.84,1
1776368327.889328,/collect,666.27,1
1776368330.051368,/collect,657.46,1
1776368332.058179,/collect,636.51,1
1776368333.525458,/collect,586.22,1
1776368335.611723,/collect,532.1,1
1776368337.627004,/collect,592.8,1
1776368338.755155,/collect,648.31,1
1776368340.570829,/collect,579.32,1
1776368341.960579,/collect,638.64,1
1776368343.797313,/collect,636.82,1
1776368344.971331,/collect,661.58,1
1776368346.739921,/collect,666.28,1
1776368348.875238,/collect,637.37,1
1776368350.465682,/collect,627.87,1
1776368351.947362,/collect,584.34,1
1776368353.445206,/collect,582.29,1
1776368355.221733,/collect,614.47,1
1776368356.528891,/collect,599.28,1
1776368358.614511,/collect,600.12,1
1776368359.880233,/collect,724.76,1
1776368361.655162,/collect,553.39,1
1776368363.111482,/collect,614.22,1
1776368364.545450,/collect,650.11,1
1776368366.595002,/collect,540.54,1
1776368367.884662,/collect,639.61,1
1776368369.936003,/collect,584.7,1
