Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,980,0,190.0,203.2372899051013,172.8528850001112,438.47622700013744,104.8265306122449,3.2678601698492336,0.0,190,200,210,210,240,280,330,370,440,440,440
,Aggregated,980,0,190.0,203.2372899051013,172.8528850001112,438.47622700013744,104.8265306122449,3.2678601698492336,0.0,190,200,210,210,240,280,330,370,440,440,440
