Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/collect,2750,1,710,1657.5671215674586,170.41678493842483,20452.440237160772,105.3149090909091,5.730354358427359,0.0020837652212463125,710,1000,1300,1700,3100,8000,15000,17000,19000,20000,20000
,Aggregated,2750,1,710,1657.5671215674586,170.41678493842483,20452.440237160772,105.3149090909091,5.730354358427359,0.0020837652212463125,710,1000,1300,1700,3100,8000,15000,17000,19000,20000,20000
